voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
453308,OF,9B,20,1,1.0,0.0
453308,OF,AB,20,1,1.0,0.0
453308,OF,AC,20,6,6.0,0.0
453308,OF,AD,20,1,1.0,0.0
453308,OF,E2,20,18,18.0,0.0
453308,OF,E7,20,17,17.0,0.0
453308,OF,E9,20,37,37.0,0.0
453308,OF,EC,20,1,1.0,0.0
453308,OZ,11,20,2,2.0,0.0
453308,OZ,13,20,2,2.0,0.0
453308,OZ,22,20,1,1.0,0.0
453308,OZ,33,20,3,3.0,0.0
453308,OZ,42,20,1,1.0,0.0
453308,OZ,43,20,1,1.0,0.0
453308,OZ,46,20,1,1.0,0.0
